gene_name	accession	element_type	ncbi_class_raw	ncbi_subclass_raw	canonical_class_token	canonical_drug_token
aac(6')-I	WP_047426753.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_047426753.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_023519215.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-I	WP_024635824.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-I	WP_032874497.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_032874497.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_032874497.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_032870384.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_032870384.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_032870384.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_071846353.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-I	WP_019722502.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-I	WP_008940904.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_008940904.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_008940904.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_005243483.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_005243483.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_005243483.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_005259042.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_005259042.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_005259042.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_005269797.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_005269797.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_005269797.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_005288246.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_005288246.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_005288246.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_005202238.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_005202238.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_005202238.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-I	WP_032880374.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-I	WP_032880374.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-I	WP_032880374.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ia	WP_032489895.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Ia	WP_013136949.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Ia	WP_058677876.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Iad	WP_063840277.1	AMR	AMINOGLYCOSIDE	AMIKACIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Iad	WP_063840277.1	AMR	AMINOGLYCOSIDE	AMIKACIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Iak	WP_057493474.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Iak	WP_049468785.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Iak	WP_064239013.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Iak	WP_053461075.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Iak	WP_005418370.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Ian	WP_000960976.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ian	WP_000960976.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ian	WP_000960976.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ian	WP_051139090.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Iap	WP_262697082.1	AMR	AMINOGLYCOSIDE	AMIKACIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Iap	WP_262697082.1	AMR	AMINOGLYCOSIDE	AMIKACIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib'	WP_014454105.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	aminoglycoside	quinolone
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	quinolone	amikacin
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	quinolone	kanamycin
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	quinolone	quinolone
aac(6')-Ib-cr	WP_071846215.1	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	quinolone	tobramycin
aac(6')-Ib11	WP_032490438.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib11	WP_032490438.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	gentamicin
aac(6')-Ib11	WP_032490438.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib11	WP_032490438.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib11	WP_069985732.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib11	WP_069985732.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	gentamicin
aac(6')-Ib11	WP_069985732.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib11	WP_069985732.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_063840281.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_063840281.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_063840281.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_063840282.1	AMR	AMINOGLYCOSIDE	KANAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_063840283.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_063840283.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_063840283.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_013250882.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_063840319.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_063840319.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_063840319.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_022631510.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_012695458.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071593200.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_063978482.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_063978482.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_063978482.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071593230.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_071593230.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_071593230.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071593232.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846208.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_071846208.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_071846208.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071846209.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_071846209.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_071846209.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_065187201.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_065187201.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_065187201.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_065187201.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071846241.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_071846241.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_071846241.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071846249.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846254.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_071846254.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846254.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_071846254.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071846262.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846281.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846291.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_063612062.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_063612062.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_063612062.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071846301.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846329.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846332.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_071846332.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_071846332.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071846361.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846373.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_071846373.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_071846373.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071846382.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846385.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_022631162.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_071846335.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_063840280.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_063840280.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_063840280.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_140423191.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Ib	WP_064765190.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_064765190.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_064765190.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_072201103.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_069067473.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_069067473.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_069067473.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_071984682.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_085843736.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_085843736.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_085843736.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_085844237.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_085844237.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_085844237.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_104442471.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_113613509.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_113613509.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_113613509.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_117046752.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_117046752.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_117046752.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_117065919.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Ib	WP_117044474.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_159287722.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_159287722.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_159287722.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_123085936.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_123085936.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_123085936.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_087872512.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_126123880.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_079452738.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_079452738.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_079452738.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_132629969.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_132629969.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_132629969.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_134628915.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_101516660.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ib	WP_101516660.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ib	WP_101516660.1	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ib	WP_151405943.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Ib	WP_148937512.1	AMR	AMINOGLYCOSIDE	GENTAMICIN	aminoglycoside	gentamicin
aac(6')-Id	WP_085334908.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
aac(6')-Ie/aph(2'')-Ia	WP_001028144.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ie/aph(2'')-Ia	WP_001028144.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	gentamicin
aac(6')-Ie/aph(2'')-Ia	WP_001028144.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ie/aph(2'')-Ia	WP_001028144.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ie/aph(2'')-Ia	WP_032490744.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
aac(6')-Ie/aph(2'')-Ia	WP_032490744.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	gentamicin
aac(6')-Ie/aph(2'')-Ia	WP_032490744.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	kanamycin
aac(6')-Ie/aph(2'')-Ia	WP_032490744.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	tobramycin
aac(6')-Ie/aph(2'')-Ia	WP_012655884.1	AMR	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	aminoglycoside	amikacin
